,timestamp,time,KRW,volumeto
186,2018-01-19 02:00:00,1516294800,0.0,0.0
187,2018-01-19 03:00:00,1516298400,0.0,0.0
188,2018-01-19 04:00:00,1516302000,0.0,0.0
189,2018-01-19 05:00:00,1516305600,0.0,0.0
190,2018-01-19 06:00:00,1516309200,0.0,0.0
191,2018-01-19 07:00:00,1516312800,0.0,0.0
192,2018-01-19 08:00:00,1516316400,0.0,0.0
193,2018-01-19 09:00:00,1516320000,0.0,0.0
194,2018-01-19 10:00:00,1516323600,0.0,0.0
195,2018-01-19 11:00:00,1516327200,0.0,0.0
196,2018-01-19 12:00:00,1516330800,0.0,0.0
197,2018-01-19 13:00:00,1516334400,0.0,0.0
198,2018-01-19 14:00:00,1516338000,0.0,0.0
199,2018-01-19 15:00:00,1516341600,0.0,0.0
200,2018-01-19 16:00:00,1516345200,0.0,0.0
201,2018-01-19 17:00:00,1516348800,0.0,0.0
202,2018-01-19 18:00:00,1516352400,0.0,0.0
203,2018-01-19 19:00:00,1516356000,0.0,0.0
204,2018-01-19 20:00:00,1516359600,0.0,0.0
205,2018-01-19 21:00:00,1516363200,0.0,0.0
206,2018-01-19 22:00:00,1516366800,0.0,0.0
207,2018-01-19 23:00:00,1516370400,0.0,0.0
208,2018-01-20 00:00:00,1516374000,0.0,0.0
209,2018-01-20 01:00:00,1516377600,0.0,0.0
210,2018-01-20 02:00:00,1516381200,0.0,0.0
211,2018-01-20 03:00:00,1516384800,0.0,0.0
212,2018-01-20 04:00:00,1516388400,0.0,0.0
213,2018-01-20 05:00:00,1516392000,0.0,0.0
214,2018-01-20 06:00:00,1516395600,0.0,0.0
215,2018-01-20 07:00:00,1516399200,0.0,0.0
216,2018-01-20 08:00:00,1516402800,0.0,0.0
217,2018-01-20 09:00:00,1516406400,0.0,0.0
218,2018-01-20 10:00:00,1516410000,0.0,0.0
219,2018-01-20 11:00:00,1516413600,0.0,0.0
220,2018-01-20 12:00:00,1516417200,0.0,0.0
221,2018-01-20 13:00:00,1516420800,0.0,0.0
222,2018-01-20 14:00:00,1516424400,0.0,0.0
223,2018-01-20 15:00:00,1516428000,0.0,0.0
224,2018-01-20 16:00:00,1516431600,0.0,0.0
225,2018-01-20 17:00:00,1516435200,0.0,0.0
226,2018-01-20 18:00:00,1516438800,0.0,0.0
227,2018-01-20 19:00:00,1516442400,0.0,0.0
228,2018-01-20 20:00:00,1516446000,0.0,0.0
229,2018-01-20 21:00:00,1516449600,0.0,0.0
230,2018-01-20 22:00:00,1516453200,0.0,0.0
231,2018-01-20 23:00:00,1516456800,0.0,0.0
232,2018-01-21 00:00:00,1516460400,0.0,0.0
233,2018-01-21 01:00:00,1516464000,0.0,0.0
234,2018-01-21 02:00:00,1516467600,0.0,0.0
235,2018-01-21 03:00:00,1516471200,0.0,0.0
236,2018-01-21 04:00:00,1516474800,0.0,0.0
237,2018-01-21 05:00:00,1516478400,0.0,0.0
238,2018-01-21 06:00:00,1516482000,0.0,0.0
239,2018-01-21 07:00:00,1516485600,0.0,0.0
240,2018-01-21 08:00:00,1516489200,0.0,0.0
241,2018-01-21 09:00:00,1516492800,0.0,0.0
242,2018-01-21 10:00:00,1516496400,0.0,0.0
243,2018-01-21 11:00:00,1516500000,0.0,0.0
244,2018-01-21 12:00:00,1516503600,0.0,0.0
245,2018-01-21 13:00:00,1516507200,0.0,0.0
246,2018-01-21 14:00:00,1516510800,0.0,0.0
247,2018-01-21 15:00:00,1516514400,0.0,0.0
248,2018-01-21 16:00:00,1516518000,0.0,0.0
249,2018-01-21 17:00:00,1516521600,0.0,0.0
250,2018-01-21 18:00:00,1516525200,0.0,0.0
251,2018-01-21 19:00:00,1516528800,0.0,0.0
252,2018-01-21 20:00:00,1516532400,0.0,0.0
253,2018-01-21 21:00:00,1516536000,0.0,0.0
254,2018-01-21 22:00:00,1516539600,0.0,0.0
255,2018-01-21 23:00:00,1516543200,0.0,0.0
256,2018-01-22 00:00:00,1516546800,0.0,0.0
257,2018-01-22 01:00:00,1516550400,0.0,0.0
258,2018-01-22 02:00:00,1516554000,0.0,0.0
259,2018-01-22 03:00:00,1516557600,0.0,0.0
260,2018-01-22 04:00:00,1516561200,0.0,0.0
261,2018-01-22 05:00:00,1516564800,0.0,0.0
262,2018-01-22 06:00:00,1516568400,0.0,0.0
263,2018-01-22 07:00:00,1516572000,0.0,0.0
264,2018-01-22 08:00:00,1516575600,0.0,0.0
265,2018-01-22 09:00:00,1516579200,0.0,0.0
266,2018-01-22 10:00:00,1516582800,0.0,0.0
267,2018-01-22 11:00:00,1516586400,0.0,0.0
268,2018-01-22 12:00:00,1516590000,0.0,0.0
