5333.97,,,,,,
5321.51,,,,,,
5368.86,,,,,,
5386.35,,,,,,
5380.68,,,,,,
5398.92,,,,,,
5368.81,,,,,,
5379.92,,,,,,
5323.68,,,,,,
5251.11,,,,,,
5255.65,,,,,,
5308.89,,,,,,
5333,,,,,,
5393.76,,,,,,
5417.36,,,,,,
5444.5,,,,,,
5412.54,,,,,,
5463.83,,,,,,
5436.67,,,,,,
5456.86,,,,,,
5437.16,,,,,,
5457.44,,,,,,
5483.94,,,,,,
5471.43,,,,,,
5447.42,,,,,,
5462.69,,,,,,
5487.44,,,,,,
5438.56,,,,,,
5432.09,,,,,,
5383.12,,,,,,
5429.08,,,,,,
5477.01,,,,,,
5487.94,,,,,,
5521.06,,,,,,
5531.82,,,,,,
5551.82,,,,,,
5563.65,,,,,,
5547.49,,,,,,
5574.12,,,,,,
5538.73,,,,,,
5555.65,,,,,,
5540.08,,,,,,
5555.33,,,,,,
5552.94,,,,,,
5600.96,,,,,,
5656.34,,,,,,
5655.18,,,,,,
5660.78,,,,,,
5613.71,,,,,,
5614.79,,,,,,
5642.65,,,,,,
5636.2,,,,,,
5666.77,,,,,,
5663.55,,,,,,
5674.22,,,,,,
5682.45,,,,,,
5715.18,,,,,,
5734.13,,,,,,
5763.96,,,,,,
5782.57,,,,,,
5819.44,,,,,,
5814.9,,,,,,
5838.58,,,,,,
5865.95,,,,,,
5860.63,,,,,,
5835.51,,,,,,
5845.31,,,,,,
5861.9,,,,,,
5825.44,,,,,,
5904.03,,,,,,
5861.22,,,,,,
5870.75,,,,,,
5849.18,,,,,,
5833.93,,,,,,
5837.55,,,,,,
5838.81,,,,,,
5861.73,,,,,,
5875.78,,,,,,
5856.82,,,,,,
5900.05,,,,,,
5900.76,,,,,,
5901,,,,,,
5901.53,,,,,,
5793.83,,,,,,
5821.64,,,,,,
5817.69,,,,,,
5828.74,,,,,,
5840.37,,,,,,
5875.14,,,,,,
5897.55,,,,,,
5914.34,,,,,,
5911.74,,,,,,
5894.68,,,,,,
5898.61,,,,,,
5864.48,,,,,,
5878.95,,,,,,
5877.81,,,,,,
5880.93,,,,,,
5866.77,,,,,,
5836.16,,,,,,
5805.15,,,,,,
5856.79,,,,,,
5849.47,,,,,,
5863.03,,,,,,
5916.78,,,,,,
5910.52,,,,,,
5983.82,,,,,,
6025.49,,,,,,
6025.23,,,,,,
6048.94,,,,,,
6047.61,,,,,,
6091.6,,,,,,
6095.37,,,,,,
6072.55,,,,,,
6075.34,,,,,,
6100.76,,,,,,
6102.66,,,,,,
6120.59,,,,,,
6129.14,,,,,,
6115.96,,,,,,
6121.23,,,,,,
6149.67,,,,,,
6169.87,,,,,,
6011.24,,,,,,
6055.13,,,,,,
6083.7,,,,,,
6133.62,,,,,,
6138.71,,,,,,
6163.02,,,,,,
6205.26,,,,,,
6210.19,,,,,,
6203.19,,,,,,
6198.52,,,,,,
6246.83,,,,,,
6305.8,,,,,,
6295.68,,,,,,
6275.06,,,,,,
6297.38,,,,,,
6321.76,,,,,,
6207.92,,,,,,
6175.47,,,,,,
6220.37,,,,,,
6194.89,,,,,,
6165.5,,,,,,
6151.76,,,,,,
6239.01,,,,,,
6188.03,,,,,,
6233.95,,,,,,
6236.69,,,,,,
6265.25,,,,,,
6247.15,,,,,,
6146.62,,,,,,
6234.41,,,,,,
6144.35,,,,,,
6140.42,,,,,,
6110.06,,,,,,
6150.86,,,,,,
6089.46,,,,,,
6153.08,,,,,,
6176.39,,,,,,
6193.3,,,,,,
6261.17,,,,,,
6274.44,,,,,,
6312.47,,,,,,
6314.43,,,,,,
